,time,open,high,low,close,tick_volume,spread,real_volume
131,1706427660,242.32,242.34,242.04,242.13,12,114,0
132,1706427720,242.13,242.26,242.09,242.23,13,120,0
133,1706427780,242.26,242.33,242.15,242.24,13,138,0
134,1706427840,242.24,242.26,242.18,242.26,8,139,0
135,1706427900,242.28,242.28,242.21,242.24,8,137,0
136,1706427960,242.24,242.39,242.24,242.33,9,131,0
137,1706428020,242.33,242.33,242.16,242.18,5,137,0
138,1706428080,242.18,242.3,242.16,242.16,9,134,0
139,1706428140,242.19,242.3,242.19,242.3,6,135,0
140,1706428200,242.32,242.38,242.32,242.38,2,133,0
141,1706428260,242.38,242.5,242.38,242.5,4,145,0
142,1706428320,242.56,242.67,242.54,242.54,7,123,0
143,1706428380,242.54,242.62,242.54,242.62,6,131,0
144,1706428440,242.62,242.63,242.62,242.63,2,127,0
145,1706428500,242.63,242.63,242.45,242.49,4,127,0
146,1706428560,242.49,242.59,242.49,242.59,5,131,0
147,1706428620,242.6,242.67,242.6,242.67,4,129,0
148,1706428680,242.67,242.67,242.67,242.67,1,129,0
149,1706428740,242.67,242.67,242.6,242.6,2,124,0
150,1706428800,242.6,242.75,242.6,242.75,6,130,0
151,1706428860,242.72,242.72,242.68,242.68,2,127,0
152,1706428920,242.59,242.59,242.49,242.5,3,131,0
