,time,open,high,low,close,tick_volume,spread,real_volume
59,1701108600,223.44,223.5,223.38,223.5,10,141,0
60,1701108660,223.55,223.62,223.37,223.37,7,130,0
61,1701108720,223.37,223.45,223.37,223.43,6,139,0
62,1701108780,223.43,223.5,223.37,223.5,9,134,0
63,1701108840,223.5,223.5,223.3,223.3,7,139,0
64,1701108900,223.35,223.35,223.3,223.31,3,141,0
65,1701108960,223.31,223.39,223.31,223.39,4,144,0
66,1701109020,223.39,223.47,223.39,223.47,8,137,0
67,1701109080,223.47,223.48,223.47,223.48,2,141,0
68,1701109140,223.48,223.68,223.48,223.68,5,132,0
69,1701109200,223.68,223.68,223.67,223.67,2,133,0
70,1701109260,223.67,223.67,223.42,223.48,5,135,0
71,1701109320,223.48,223.48,223.3,223.39,6,133,0
72,1701109380,223.38,223.39,223.38,223.38,3,131,0
73,1701109440,223.38,223.38,223.17,223.17,3,123,0
74,1701109500,223.17,223.17,222.38,222.8,9,121,0
75,1701109560,222.88,223.37,222.78,223.3,12,123,0
76,1701109620,223.3,223.58,223.3,223.58,9,123,0
77,1701109680,223.58,223.58,223.57,223.58,3,136,0
78,1701109740,223.58,223.64,223.57,223.58,7,130,0
79,1701109800,223.58,223.87,223.58,223.87,6,134,0
80,1701109860,223.77,223.87,223.56,223.73,9,142,0
81,1701109920,223.73,223.74,223.58,223.66,8,141,0
82,1701109980,223.66,223.7,223.58,223.7,6,131,0
83,1701110040,223.7,223.7,223.58,223.58,2,131,0
84,1701110100,223.58,223.64,223.58,223.58,5,137,0
85,1701110160,223.58,223.58,223.46,223.47,12,142,0
86,1701110220,223.47,223.55,223.47,223.47,6,146,0
87,1701110280,223.53,223.65,223.53,223.62,5,136,0
88,1701110340,223.61,223.87,223.61,223.87,8,134,0
89,1701110400,223.88,223.94,223.87,223.94,4,139,0
90,1701110460,224.0,224.08,224.0,224.08,4,127,0
91,1701110520,224.08,224.08,224.08,224.08,1,144,0
92,1701110580,224.08,224.08,224.08,224.08,1,144,0
93,1701110640,224.08,224.47,224.08,224.36,13,135,0
94,1701110700,224.37,224.57,224.36,224.57,6,141,0
95,1701110760,224.57,224.57,224.57,224.57,1,145,0
96,1701110820,224.57,224.57,224.47,224.47,4,135,0
97,1701110880,224.47,224.47,224.27,224.37,4,144,0
98,1701110940,224.37,224.37,224.17,224.27,5,134,0
99,1701111000,224.27,224.27,224.06,224.07,5,140,0
100,1701111060,224.07,224.08,224.07,224.07,3,145,0
101,1701111120,224.07,224.08,224.07,224.07,3,151,0
102,1701111180,224.07,224.1,224.07,224.08,8,144,0
103,1701111240,224.14,224.19,224.08,224.19,7,139,0
104,1701111300,224.19,224.33,224.09,224.33,12,131,0
105,1701111360,224.33,224.47,224.33,224.47,4,132,0
106,1701111420,224.47,224.47,224.37,224.4,7,138,0
107,1701111480,224.4,224.4,224.39,224.39,4,141,0
108,1701111540,224.39,224.59,224.39,224.59,8,130,0
109,1701111600,224.59,224.59,224.47,224.54,6,142,0
110,1701111660,224.54,224.6,224.4,224.4,5,138,0
111,1701111720,224.4,224.4,224.26,224.27,5,137,0
112,1701111780,224.27,224.27,224.27,224.27,1,140,0
113,1701111840,224.27,224.67,224.27,224.67,6,144,0
114,1701111900,224.68,224.87,224.68,224.87,3,138,0
115,1701111960,224.87,224.87,224.87,224.87,1,139,0
116,1701112020,224.87,224.87,224.87,224.87,1,139,0
117,1701112080,224.87,224.97,224.87,224.97,2,128,0
118,1701112140,224.97,225.04,224.97,225.04,3,129,0
119,1701112200,225.17,225.28,225.17,225.26,8,132,0
120,1701112260,225.35,225.46,225.26,225.46,4,133,0
121,1701112320,225.46,225.46,225.46,225.46,1,133,0
122,1701112380,225.46,225.46,225.19,225.26,3,131,0
123,1701112440,225.27,225.27,225.27,225.27,1,144,0
124,1701112500,225.27,225.27,225.19,225.19,2,137,0
125,1701112560,225.19,225.24,225.06,225.24,8,136,0
126,1701112620,225.24,225.24,225.17,225.23,8,140,0
127,1701112680,225.17,225.46,225.17,225.46,3,128,0
128,1701112740,225.46,225.46,225.19,225.28,8,128,0
129,1701112800,225.28,225.28,225.28,225.28,1,147,0
130,1701112860,225.28,225.28,225.28,225.28,1,151,0
131,1701112920,225.28,225.28,225.28,225.28,1,143,0
132,1701112980,225.28,225.47,225.28,225.47,4,127,0
133,1701113040,225.47,225.48,225.47,225.48,2,127,0
134,1701113100,225.48,225.48,225.13,225.21,7,121,0
135,1701113160,225.19,225.4,225.19,225.34,8,128,0
136,1701113220,225.34,225.34,225.19,225.19,4,133,0
137,1701113280,225.19,225.31,225.19,225.31,5,140,0
138,1701113340,225.31,225.36,225.31,225.31,5,135,0
139,1701113400,225.31,225.4,225.31,225.4,2,140,0
140,1701113460,225.4,225.48,225.31,225.44,7,132,0
141,1701113520,225.44,225.44,225.25,225.31,4,136,0
142,1701113580,225.31,225.31,224.91,224.91,6,133,0
143,1701113640,224.91,225.18,224.91,225.18,8,131,0
144,1701113700,225.05,225.18,225.05,225.18,3,137,0
145,1701113760,225.18,225.18,221.87,222.23,32,144,0
146,1701113820,222.23,222.92,222.23,222.92,8,155,0
147,1701113880,222.94,223.22,222.53,223.02,12,142,0
148,1701113940,222.82,222.82,221.94,222.62,14,135,0
149,1701114000,222.62,222.92,222.06,222.63,9,148,0
150,1701114060,222.63,222.63,222.63,222.63,1,164,0
151,1701114120,222.63,222.64,222.43,222.56,7,124,0
152,1701114180,222.46,222.52,222.46,222.46,5,135,0
153,1701114240,222.46,222.52,222.46,222.52,2,135,0
154,1701114300,222.58,222.58,222.03,222.34,9,125,0
155,1701114360,222.15,222.33,222.12,222.27,9,144,0
156,1701114420,222.24,222.32,222.24,222.32,8,145,0
157,1701114480,222.32,222.32,222.13,222.13,4,145,0
158,1701114540,222.14,222.14,222.13,222.13,4,146,0
159,1701114600,222.13,222.13,221.46,221.73,10,142,0
160,1701114660,221.73,222.35,221.66,222.15,12,140,0
161,1701114720,222.15,222.15,221.61,221.76,11,137,0
162,1701114780,221.76,221.77,221.48,221.56,6,134,0
163,1701114840,221.59,221.67,221.59,221.67,2,138,0
164,1701114900,221.67,221.67,221.47,221.49,3,139,0
165,1701114960,221.55,221.67,221.55,221.67,4,138,0
166,1701115020,221.67,221.77,221.36,221.38,9,150,0
167,1701115080,221.38,221.55,221.38,221.55,7,139,0
168,1701115140,221.55,221.69,221.55,221.68,5,133,0
169,1701115200,221.68,221.71,221.68,221.71,4,152,0
170,1701115260,221.71,221.86,221.71,221.86,11,138,0
171,1701115320,221.79,222.1,221.79,222.1,8,138,0
172,1701115380,222.1,222.15,222.1,222.1,3,133,0
173,1701115440,222.1,222.1,222.1,222.1,1,133,0
174,1701115500,222.1,222.1,221.76,221.8,3,143,0
175,1701115560,221.87,222.25,221.87,222.25,9,137,0
176,1701115620,222.05,222.08,222.05,222.07,4,144,0
177,1701115680,222.14,222.29,222.07,222.21,10,131,0
178,1701115740,222.26,222.26,222.21,222.21,2,136,0
179,1701115800,222.21,222.22,222.21,222.22,4,140,0
180,1701115860,222.22,222.34,222.21,222.21,14,129,0
181,1701115920,222.21,222.21,222.21,222.21,1,141,0
182,1701115980,222.21,222.21,222.21,222.21,1,141,0
183,1701116040,222.21,222.22,222.21,222.22,2,140,0
184,1701116100,222.21,222.33,222.21,222.33,5,129,0
185,1701116160,222.33,222.34,222.33,222.33,3,127,0
186,1701116220,222.33,222.33,222.33,222.33,1,148,0
187,1701116280,222.33,222.33,222.33,222.33,1,130,0
188,1701116340,222.33,222.33,222.33,222.33,1,150,0
189,1701116400,222.34,222.34,222.34,222.34,1,148,0
190,1701116460,222.35,222.35,222.35,222.35,1,132,0
191,1701116520,222.35,222.35,222.35,222.35,1,142,0
192,1701116580,222.35,222.35,222.35,222.35,1,142,0
193,1701116640,222.35,222.35,222.35,222.35,1,142,0
194,1701116700,222.35,222.35,222.35,222.35,1,129,0
195,1701116760,222.35,222.35,222.03,222.17,5,129,0
196,1701116820,222.04,222.32,222.04,222.17,9,130,0
197,1701116880,222.27,222.27,222.17,222.17,2,135,0
198,1701116940,222.21,222.21,222.17,222.17,2,141,0
199,1701117000,222.17,222.17,222.17,222.17,1,145,0
200,1701117060,222.17,222.17,222.04,222.1,3,141,0
201,1701117120,222.1,222.22,222.04,222.18,5,129,0
202,1701117180,222.26,222.3,222.26,222.26,3,131,0
203,1701117240,222.26,222.26,222.02,222.14,4,135,0
204,1701117300,222.14,222.19,222.1,222.1,7,132,0
205,1701117360,222.1,222.1,222.1,222.1,1,141,0
206,1701117420,222.1,222.1,222.1,222.1,1,141,0
207,1701117480,222.1,222.1,222.1,222.1,1,141,0
208,1701117540,222.1,222.1,222.1,222.1,1,141,0
209,1701117600,222.1,222.1,221.63,221.67,7,141,0
210,1701117660,221.63,221.81,221.63,221.73,9,131,0
211,1701117720,221.73,221.79,221.72,221.78,5,133,0
212,1701117780,221.78,221.79,221.72,221.79,8,133,0
213,1701117840,221.79,221.79,221.72,221.79,5,133,0
214,1701117900,221.79,221.79,221.72,221.78,7,133,0
215,1701117960,221.72,221.85,221.72,221.85,5,127,0
216,1701118020,221.85,221.91,221.85,221.91,2,141,0
217,1701118080,221.91,221.91,221.85,221.85,4,141,0
218,1701118140,221.85,221.9,221.85,221.86,4,142,0
219,1701118200,221.86,221.86,221.86,221.86,1,139,0
220,1701118260,221.86,221.86,221.54,221.61,6,135,0
221,1701118320,221.61,221.61,221.54,221.54,3,141,0
222,1701118380,221.54,221.54,221.31,221.36,5,142,0
223,1701118440,221.36,221.39,221.31,221.38,7,143,0
224,1701118500,221.38,221.48,221.38,221.48,6,134,0
225,1701118560,221.48,221.48,221.31,221.38,5,134,0
226,1701118620,221.38,221.38,221.32,221.32,2,144,0
227,1701118680,221.32,221.37,221.32,221.37,2,144,0
228,1701118740,221.37,221.37,221.13,221.13,5,144,0
229,1701118800,221.13,221.15,221.13,221.13,3,147,0
230,1701118860,221.14,221.33,220.9,221.06,16,129,0
231,1701118920,221.06,221.39,221.06,221.39,10,128,0
232,1701118980,221.38,221.45,221.38,221.38,5,128,0
233,1701119040,221.44,221.44,221.22,221.27,5,129,0
234,1701119100,221.27,221.3,221.23,221.23,7,142,0
235,1701119160,221.23,221.23,221.06,221.06,2,138,0
236,1701119220,221.14,221.19,221.06,221.08,10,133,0
237,1701119280,221.08,221.16,220.94,220.96,10,135,0
238,1701119340,221.03,221.03,220.85,220.87,8,138,0
239,1701119400,220.86,221.06,220.86,221.06,4,133,0
240,1701119460,221.1,221.1,221.07,221.07,4,142,0
241,1701119520,221.07,221.26,221.07,221.07,12,126,0
242,1701119580,221.13,221.26,221.07,221.26,8,131,0
243,1701119640,221.31,221.43,221.31,221.43,3,126,0
244,1701119700,221.43,221.51,221.28,221.51,10,129,0
245,1701119760,221.51,221.56,221.43,221.43,6,135,0
246,1701119820,221.43,221.57,221.43,221.57,7,134,0
247,1701119880,221.58,221.58,221.57,221.57,2,133,0
248,1701119940,221.57,221.57,221.27,221.38,4,128,0
249,1701120000,221.38,221.5,221.38,221.5,2,126,0
250,1701120060,221.5,221.5,221.18,221.19,9,116,0
251,1701120120,221.19,221.2,221.19,221.19,3,133,0
252,1701120180,221.19,221.26,221.04,221.11,6,127,0
253,1701120240,221.18,221.19,221.18,221.19,2,134,0
254,1701120300,221.2,221.28,221.19,221.28,5,124,0
255,1701120360,221.2,221.31,221.2,221.31,5,121,0
256,1701120420,221.31,221.36,221.29,221.36,3,125,0
257,1701120480,221.29,221.43,221.29,221.38,5,120,0
258,1701120540,221.38,221.42,221.38,221.4,3,139,0
259,1701120600,221.4,221.47,221.4,221.47,2,134,0
260,1701120660,221.42,221.5,221.42,221.5,3,131,0
261,1701120720,221.49,221.55,221.49,221.55,2,126,0
262,1701120780,221.55,221.62,221.55,221.6,6,121,0
263,1701120840,221.6,221.6,221.48,221.48,3,130,0
264,1701120900,221.49,221.49,221.37,221.37,12,128,0
265,1701120960,221.37,221.51,221.37,221.51,8,122,0
266,1701121020,221.51,221.51,221.41,221.41,2,131,0
267,1701121080,221.37,221.37,221.27,221.28,4,145,0
268,1701121140,221.28,221.31,220.89,221.29,7,140,0
269,1701121200,221.29,221.29,220.98,221.09,8,137,0
270,1701121260,221.09,221.21,221.08,221.08,5,131,0
271,1701121320,221.08,221.08,220.37,220.77,14,142,0
272,1701121380,220.77,220.77,220.16,220.17,8,143,0
273,1701121440,220.17,220.17,219.96,219.96,4,138,0
274,1701121500,219.96,219.96,219.11,219.49,19,139,0
275,1701121560,219.35,219.94,219.35,219.84,18,130,0
276,1701121620,219.85,219.86,218.37,218.74,20,149,0
277,1701121680,218.74,219.04,218.33,219.04,12,145,0
278,1701121740,219.04,219.73,219.03,219.44,12,129,0
279,1701121800,219.44,219.74,219.24,219.74,11,143,0
280,1701121860,219.74,220.04,219.63,220.04,15,133,0
281,1701121920,220.04,220.04,220.04,220.04,1,159,0
282,1701121980,220.04,220.04,220.04,220.04,1,158,0
283,1701122040,220.04,220.43,219.85,220.23,14,119,0
284,1701122100,220.14,220.14,219.94,220.05,5,143,0
285,1701122160,220.05,220.05,220.05,220.05,1,151,0
286,1701122220,220.05,220.05,220.05,220.05,1,151,0
287,1701122280,220.05,220.07,220.05,220.06,4,148,0
288,1701122340,220.06,220.45,220.06,220.45,6,147,0
289,1701122400,220.35,220.36,220.35,220.36,2,157,0
290,1701122460,220.36,220.75,220.36,220.75,8,149,0
291,1701122520,220.75,220.75,220.75,220.75,1,150,0
292,1701122580,220.74,220.74,220.19,220.21,10,148,0
293,1701122640,220.21,220.22,220.21,220.22,2,151,0
294,1701122700,220.22,220.23,220.22,220.23,2,149,0
295,1701122760,220.23,220.23,220.0,220.01,3,148,0
296,1701122820,220.01,220.25,220.01,220.25,6,136,0
297,1701122880,220.18,220.31,220.18,220.23,6,142,0
298,1701122940,220.18,220.38,220.18,220.33,9,134,0
299,1701123000,220.38,220.55,220.38,220.55,5,137,0
300,1701123060,220.48,220.56,220.48,220.56,5,136,0
301,1701123120,220.48,220.56,220.48,220.56,5,136,0
302,1701123180,220.48,220.61,220.48,220.56,7,131,0
303,1701123240,220.48,220.54,220.48,220.48,5,138,0
304,1701123300,220.48,220.48,220.07,220.28,9,138,0
305,1701123360,220.28,220.36,220.28,220.34,6,136,0
306,1701123420,220.4,220.48,220.28,220.48,8,132,0
307,1701123480,220.63,220.68,220.63,220.68,3,142,0
308,1701123540,220.68,220.68,220.51,220.51,2,132,0
309,1701123600,220.53,220.57,220.17,220.28,8,133,0
310,1701123660,220.29,220.35,220.28,220.28,7,141,0
311,1701123720,220.35,220.35,220.07,220.18,4,136,0
312,1701123780,220.18,220.18,220.08,220.08,3,132,0
313,1701123840,220.08,220.18,220.08,220.18,2,138,0
314,1701123900,220.18,220.18,220.08,220.08,2,129,0
315,1701123960,220.08,220.08,219.89,219.89,5,131,0
316,1701124020,219.89,219.89,219.67,219.67,5,138,0
317,1701124080,219.67,219.67,219.67,219.67,1,142,0
318,1701124140,219.67,219.67,219.47,219.48,3,136,0
319,1701124200,219.48,219.55,219.47,219.55,4,127,0
320,1701124260,219.55,219.55,219.21,219.21,14,114,0
321,1701124320,219.32,219.5,219.32,219.49,11,126,0
322,1701124380,219.49,219.49,219.49,219.49,1,136,0
323,1701124440,219.49,219.54,219.23,219.45,10,129,0
324,1701124500,219.44,219.57,219.29,219.29,6,117,0
325,1701124560,219.3,219.56,219.29,219.47,7,128,0
326,1701124620,219.47,219.58,219.47,219.58,4,134,0
327,1701124680,219.63,219.67,219.57,219.67,5,128,0
328,1701124740,219.67,219.67,219.67,219.67,1,139,0
329,1701124800,219.67,219.67,219.37,219.4,5,134,0
330,1701124860,219.38,219.68,219.38,219.68,7,132,0
331,1701124920,219.68,219.81,219.68,219.81,9,140,0
332,1701124980,219.81,219.81,219.77,219.78,3,127,0
333,1701125040,219.78,219.88,219.78,219.88,3,131,0
334,1701125100,219.88,219.95,219.88,219.88,6,138,0
335,1701125160,219.88,219.99,219.88,219.92,4,134,0
336,1701125220,219.98,219.99,219.64,219.66,8,134,0
337,1701125280,219.7,219.7,219.7,219.7,1,142,0
338,1701125340,219.7,219.7,219.7,219.7,1,141,0
339,1701125400,219.7,219.88,219.7,219.88,4,137,0
340,1701125460,219.88,219.91,219.88,219.88,3,142,0
341,1701125520,219.88,219.88,219.88,219.88,1,123,0
342,1701125580,219.71,219.71,219.71,219.71,1,140,0
343,1701125640,219.71,219.77,219.71,219.71,7,134,0
344,1701125700,219.72,219.96,219.71,219.94,9,128,0
345,1701125760,219.98,219.99,219.98,219.98,3,131,0
346,1701125820,219.98,219.98,219.78,219.8,6,125,0
347,1701125880,219.8,219.99,219.79,219.99,6,135,0
348,1701125940,219.99,219.99,219.89,219.89,2,129,0
349,1701126000,219.89,219.89,219.71,219.79,4,130,0
350,1701126060,219.79,219.99,219.79,219.99,3,135,0
351,1701126120,219.99,219.99,219.69,219.7,5,113,0
352,1701126180,219.7,219.76,219.69,219.76,7,138,0
353,1701126240,219.76,219.88,219.76,219.87,4,133,0
354,1701126300,219.87,220.01,219.87,220.01,4,121,0
355,1701126360,220.01,220.09,220.01,220.09,6,142,0
356,1701126420,220.09,220.09,220.03,220.03,2,136,0
357,1701126480,220.03,220.11,220.02,220.02,3,140,0
358,1701126540,220.09,220.13,220.02,220.13,5,139,0
359,1701126600,220.13,220.28,220.1,220.28,6,139,0
360,1701126660,220.28,220.3,220.28,220.3,2,149,0
361,1701126720,220.3,220.44,220.3,220.38,6,139,0
362,1701126780,220.38,220.43,220.38,220.38,3,140,0
363,1701126840,220.38,220.43,220.38,220.43,2,140,0
364,1701126900,220.38,220.53,220.38,220.53,9,137,0
365,1701126960,220.54,220.76,220.54,220.76,6,125,0
366,1701127020,220.76,220.86,220.76,220.86,5,130,0
367,1701127080,220.87,220.87,220.77,220.87,9,129,0
368,1701127140,220.87,220.88,220.87,220.87,3,127,0
369,1701127200,220.86,220.86,220.77,220.78,3,133,0
370,1701127260,220.57,220.64,220.57,220.58,6,140,0
371,1701127320,220.6,220.78,220.58,220.78,5,133,0
372,1701127380,220.78,220.78,220.78,220.78,1,139,0
373,1701127440,220.78,220.78,220.78,220.78,1,139,0
374,1701127500,220.78,220.78,220.78,220.78,1,139,0
375,1701127560,220.78,220.89,220.78,220.89,3,134,0
376,1701127620,220.89,220.9,220.89,220.9,2,140,0
377,1701127680,220.9,220.9,220.89,220.89,2,141,0
378,1701127740,220.89,220.98,220.87,220.98,6,132,0
379,1701127800,220.98,220.99,220.98,220.99,2,131,0
380,1701127860,220.99,221.17,220.99,221.17,4,128,0
381,1701127920,221.17,221.17,221.17,221.17,1,131,0
382,1701127980,221.18,221.27,221.18,221.27,2,132,0
383,1701128040,221.37,221.38,221.37,221.37,3,125,0
384,1701128100,221.37,221.38,221.37,221.38,2,131,0
385,1701128160,221.38,221.38,221.38,221.38,1,131,0
386,1701128220,221.38,221.57,221.33,221.33,4,124,0
387,1701128280,221.33,221.33,220.88,221.16,8,130,0
388,1701128340,221.09,221.23,220.98,220.98,3,139,0
389,1701128400,220.98,220.98,220.73,220.73,2,135,0
390,1701128460,220.73,220.89,220.73,220.87,6,134,0
391,1701128520,220.87,221.08,220.87,221.08,8,125,0
392,1701128580,221.08,221.08,221.07,221.07,2,132,0
393,1701128640,221.07,221.07,221.07,221.07,1,137,0
394,1701128700,221.07,221.07,220.58,220.78,9,130,0
395,1701128760,220.78,220.84,220.78,220.84,2,138,0
396,1701128820,220.89,221.08,220.89,221.08,5,133,0
397,1701128880,221.08,221.08,221.08,221.08,1,144,0
398,1701128940,221.08,221.08,221.07,221.07,2,144,0
399,1701129000,221.07,221.07,220.98,220.98,2,125,0
400,1701129060,220.98,220.98,220.98,220.98,1,115,0
401,1701129120,220.98,220.98,220.71,220.71,5,134,0
402,1701129180,220.72,220.77,220.71,220.72,7,144,0
403,1701129240,220.72,220.77,220.72,220.73,3,143,0
404,1701129300,220.73,220.73,220.49,220.65,9,134,0
405,1701129360,220.65,220.65,220.65,220.65,1,137,0
406,1701129420,220.65,220.75,220.65,220.75,6,127,0
407,1701129480,220.75,220.88,220.75,220.88,3,143,0
408,1701129900,220.77,221.04,220.77,221.04,5,149,0
409,1701129960,221.04,221.06,221.04,221.06,2,144,0
410,1701130020,221.06,221.16,221.06,221.16,4,135,0
411,1701130080,221.1,221.22,221.1,221.21,6,129,0
412,1701130140,221.21,221.21,221.21,221.21,1,130,0
413,1701130200,220.99,221.05,220.99,221.05,4,146,0
414,1701130260,220.99,221.1,220.99,220.99,4,139,0
415,1701130320,220.99,221.1,220.99,221.1,3,141,0
416,1701130380,221.1,221.1,220.99,220.99,4,141,0
417,1701130440,221.04,221.04,220.99,220.99,4,137,0
418,1701130500,220.99,221.04,220.99,221.04,2,147,0
419,1701130560,221.04,221.04,221.04,221.04,1,147,0
420,1701130620,221.04,221.04,221.04,221.04,1,147,0
421,1701130680,221.05,221.05,221.05,221.05,1,145,0
422,1701130740,221.0,221.1,221.0,221.04,4,140,0
423,1701130800,221.04,221.05,220.82,220.82,7,140,0
424,1701130860,220.73,220.89,220.67,220.67,9,145,0
425,1701130920,220.7,220.76,220.55,220.76,9,136,0
426,1701130980,220.76,220.86,220.75,220.82,6,141,0
427,1701131040,220.82,220.87,220.82,220.87,2,144,0
428,1701131100,220.87,220.92,220.76,220.92,9,141,0
429,1701131160,220.92,221.17,220.86,220.99,12,144,0
430,1701131220,221.02,221.06,220.9,220.95,8,143,0
431,1701131280,221.0,221.1,220.49,221.06,7,142,0
432,1701131340,221.06,221.11,220.96,221.09,9,151,0
433,1701131400,221.09,221.23,220.84,221.23,10,148,0
434,1701131460,221.23,221.27,221.09,221.27,8,144,0
435,1701131520,221.27,221.27,221.09,221.14,7,147,0
436,1701131580,221.09,221.14,221.04,221.14,6,146,0
437,1701131640,221.14,221.15,221.05,221.15,5,148,0
438,1701131700,221.15,221.15,221.15,221.15,1,147,0
439,1701131760,221.15,221.15,221.15,221.15,1,147,0
440,1701131820,221.15,221.15,221.05,221.12,3,150,0
441,1701131880,220.97,221.11,220.97,221.11,4,152,0
442,1701131940,221.11,221.17,221.0,221.0,4,146,0
443,1701132000,221.11,221.28,221.11,221.28,7,144,0
444,1701132060,221.28,221.28,221.28,221.28,1,143,0
445,1701132120,221.28,221.38,221.22,221.38,4,145,0
446,1701132180,221.38,221.38,221.31,221.31,2,148,0
447,1701132240,221.37,221.41,221.31,221.41,5,148,0
448,1701132300,221.31,221.36,221.31,221.36,2,146,0
449,1701132360,221.36,221.46,221.3,221.46,4,150,0
450,1701132420,221.46,221.46,221.46,221.46,1,148,0
451,1701132480,221.46,221.46,221.39,221.39,2,148,0
452,1701132540,221.39,221.45,221.29,221.45,3,148,0
453,1701132600,221.45,221.49,221.38,221.38,3,144,0
454,1701132660,221.41,221.46,221.26,221.44,6,149,0
455,1701132720,221.37,221.59,220.85,221.59,4,144,0
456,1701132780,221.59,221.59,221.44,221.57,5,145,0
457,1701132840,221.57,221.57,221.57,221.57,1,148,0
458,1701132900,221.57,221.57,221.57,221.57,1,148,0
459,1701132960,221.57,221.64,221.35,221.49,10,148,0
460,1701133020,221.63,221.68,221.49,221.68,3,144,0
461,1701133080,221.68,221.69,221.49,221.69,7,148,0
462,1701133140,221.59,221.64,221.51,221.64,6,150,0
463,1701133200,221.68,221.78,221.38,221.78,9,129,0
464,1701133260,221.78,221.88,221.7,221.8,9,149,0
465,1701133320,221.88,221.9,221.78,221.78,4,146,0
466,1701133380,221.88,221.88,221.78,221.78,4,144,0
467,1701133440,221.85,221.98,221.85,221.87,5,137,0
468,1701133500,221.87,221.97,221.87,221.97,3,141,0
469,1701133560,222.07,222.17,221.97,222.02,6,144,0
470,1701133620,221.97,222.07,221.97,221.97,3,147,0
471,1701133680,221.97,222.07,221.93,221.97,8,135,0
472,1701133740,221.97,222.07,221.94,222.07,5,146,0
473,1701133800,221.57,222.17,221.57,222.17,7,144,0
474,1701133860,222.27,222.27,222.1,222.1,5,149,0
475,1701133920,222.07,222.27,222.0,222.27,7,140,0
476,1701133980,222.27,222.47,222.17,222.36,8,151,0
477,1701134040,222.46,222.56,222.36,222.46,7,158,0
478,1701134100,222.46,222.47,222.29,222.47,6,154,0
479,1701134160,222.57,222.57,222.57,222.57,1,156,0
480,1701134220,222.47,222.57,222.47,222.47,3,156,0
