,time,open,high,low,close,tick_volume,spread,real_volume
234,1700927040,226.78,226.88,226.78,226.88,5,144,0
235,1700927100,226.88,226.88,226.68,226.68,5,144,0
236,1700927160,226.62,226.69,226.62,226.69,2,147,0
237,1700927220,226.69,226.88,226.69,226.75,4,142,0
238,1700927280,226.75,226.86,226.71,226.86,5,146,0
239,1700927340,226.98,226.98,226.79,226.79,4,138,0
240,1700927400,226.79,226.88,226.68,226.78,5,140,0
241,1700927460,226.78,226.88,226.68,226.68,5,143,0
242,1700927520,226.78,226.88,226.78,226.79,4,145,0
243,1700927580,226.78,226.98,226.78,226.98,5,135,0
244,1700927640,226.98,226.98,226.81,226.88,3,137,0
245,1700927700,226.81,226.88,226.78,226.78,7,139,0
246,1700927760,226.78,226.88,226.78,226.78,3,122,0
247,1700927820,226.68,226.78,226.58,226.78,5,132,0
248,1700927880,226.68,226.78,226.68,226.78,2,140,0
249,1700927940,226.78,226.78,226.78,226.78,1,140,0
250,1700928000,226.69,226.74,226.68,226.68,4,144,0
251,1700928060,226.7,226.88,226.7,226.88,5,131,0
252,1700928120,226.88,226.88,226.78,226.78,2,135,0
253,1700928180,226.88,226.88,226.78,226.78,4,135,0
254,1700928240,226.78,226.88,226.78,226.78,3,135,0
255,1700928300,226.72,226.78,226.64,226.77,7,143,0
256,1700928360,226.77,226.78,226.77,226.78,2,142,0
257,1700928420,226.77,226.77,226.77,226.77,1,143,0
258,1700928480,226.77,226.77,226.71,226.71,2,143,0
259,1700928540,226.71,226.71,226.68,226.7,3,144,0
260,1700928600,226.7,226.78,226.58,226.58,5,123,0
261,1700928660,226.54,226.59,226.54,226.59,3,142,0
262,1700928720,226.58,226.58,226.38,226.46,8,143,0
263,1700928780,226.46,226.58,226.38,226.58,10,146,0
264,1700928840,226.59,226.59,226.48,226.48,2,145,0
265,1700928900,226.48,226.48,226.35,226.35,3,137,0
266,1700928960,226.35,226.37,226.27,226.27,5,140,0
267,1700929020,226.23,226.27,226.17,226.27,5,138,0
268,1700929080,226.23,226.37,226.23,226.37,3,139,0
269,1700929140,226.27,226.43,226.27,226.43,4,143,0
270,1700929200,226.43,226.57,226.37,226.47,7,136,0
271,1700929260,226.47,226.67,225.87,226.17,10,143,0
272,1700929320,226.24,226.37,226.19,226.29,6,146,0
273,1700929380,226.19,226.37,226.19,226.29,8,147,0
274,1700929440,226.29,226.47,226.27,226.37,6,147,0
275,1700929500,226.37,226.47,226.37,226.43,4,139,0
276,1700929560,226.36,226.36,226.27,226.33,4,150,0
277,1700929620,226.33,226.33,226.27,226.27,2,145,0
278,1700929680,226.27,226.37,226.17,226.24,9,141,0
279,1700929740,226.24,226.27,226.17,226.27,6,140,0
280,1700929800,226.27,226.48,225.77,226.4,11,144,0
281,1700929860,226.4,226.57,226.4,226.48,6,143,0
282,1700929920,226.48,226.57,226.37,226.52,5,140,0
283,1700929980,226.52,226.67,226.52,226.67,7,139,0
284,1700930040,226.67,226.77,226.63,226.67,5,142,0
285,1700930100,226.67,226.77,226.67,226.77,2,135,0
286,1700930160,226.67,226.67,226.67,226.67,1,146,0
287,1700930220,226.67,226.67,226.57,226.57,3,146,0
288,1700930280,226.57,226.57,226.17,226.21,7,144,0
289,1700930340,226.21,226.37,226.17,226.37,11,146,0
290,1700930400,226.37,226.52,226.37,226.46,5,145,0
291,1700930460,226.53,226.77,226.53,226.57,5,143,0
292,1700930520,226.5,226.67,226.5,226.5,6,134,0
293,1700930580,226.47,226.57,226.47,226.47,3,138,0
294,1700930640,226.48,226.48,226.47,226.47,2,147,0
295,1700930700,226.47,226.47,226.37,226.37,2,138,0
296,1700930760,226.37,226.37,226.07,226.15,8,131,0
297,1700930820,226.15,226.27,225.77,226.27,11,145,0
298,1700930880,226.27,226.27,226.17,226.17,3,153,0
299,1700930940,226.17,226.28,226.17,226.28,4,145,0
300,1700931000,226.37,226.57,226.34,226.36,5,142,0
301,1700931060,226.57,226.57,226.37,226.42,5,141,0
302,1700931120,226.43,226.57,226.37,226.57,6,149,0
303,1700931180,226.67,226.67,226.67,226.67,1,142,0
304,1700931240,226.67,226.77,226.59,226.63,6,151,0
305,1700931300,226.63,226.77,226.63,226.77,3,137,0
306,1700931360,226.66,226.67,226.37,226.47,6,140,0
307,1700931420,226.47,226.57,226.37,226.47,8,144,0
308,1700931480,226.47,226.67,226.47,226.67,3,144,0
309,1700931540,226.67,226.67,226.53,226.65,10,144,0
310,1700931600,226.67,226.67,226.47,226.57,4,146,0
311,1700931660,226.5,226.5,226.47,226.47,2,148,0
312,1700931720,226.47,226.47,226.47,226.47,1,166,0
313,1700931780,226.67,226.67,226.67,226.67,1,176,0
314,1700931840,226.67,226.68,226.67,226.68,4,155,0
315,1700931900,226.77,226.77,226.68,226.77,3,145,0
316,1700931960,226.68,226.78,226.68,226.78,4,142,0
317,1700932020,226.78,226.78,226.43,226.45,6,136,0
318,1700932080,226.37,226.67,226.37,226.67,9,149,0
319,1700932140,226.67,226.77,226.67,226.77,2,139,0
320,1700932200,226.57,226.64,226.57,226.64,4,152,0
321,1700932260,226.64,226.64,226.64,226.64,1,145,0
322,1700932320,226.57,226.58,226.57,226.58,2,144,0
323,1700932380,226.58,226.58,226.37,226.37,7,143,0
324,1700932440,226.39,226.47,226.37,226.47,3,139,0
325,1700932500,226.47,226.57,226.37,226.47,7,143,0
326,1700932560,226.47,226.47,226.37,226.46,5,143,0
327,1700932620,226.46,226.46,226.35,226.41,6,149,0
328,1700932680,226.47,226.57,226.47,226.47,3,144,0
329,1700932740,226.47,226.47,226.29,226.29,3,141,0
330,1700932800,226.29,226.37,225.77,225.77,6,137,0
331,1700932860,225.87,226.06,225.86,226.06,4,147,0
332,1700932920,226.06,226.07,225.96,226.07,6,156,0
333,1700932980,226.07,226.23,226.07,226.23,4,144,0
334,1700933040,226.37,226.37,226.07,226.07,4,139,0
335,1700933100,226.07,226.17,226.07,226.14,4,146,0
336,1700933160,226.14,226.27,226.06,226.2,12,146,0
337,1700933220,226.17,226.48,226.17,226.47,8,145,0
338,1700933280,226.48,226.53,226.48,226.53,2,147,0
339,1700933340,226.53,226.54,226.47,226.54,3,149,0
340,1700933400,226.54,226.67,226.54,226.67,2,136,0
341,1700933460,226.67,226.87,226.61,226.87,6,136,0
342,1700933520,226.77,226.87,226.77,226.77,3,140,0
343,1700933580,226.77,226.77,226.7,226.7,2,146,0
344,1700933640,226.7,226.77,226.67,226.72,5,146,0
345,1700933700,226.72,226.77,226.67,226.67,4,144,0
346,1700933760,226.65,226.67,226.65,226.65,4,148,0
347,1700933820,226.65,226.78,226.65,226.78,5,149,0
348,1700933880,226.78,226.87,226.77,226.77,4,140,0
349,1700933940,226.77,226.77,226.67,226.67,9,150,0
350,1700934000,226.67,226.77,226.62,226.63,4,136,0
351,1700934060,226.77,226.77,226.77,226.77,1,144,0
352,1700934120,226.77,226.98,226.68,226.69,5,123,0
353,1700934180,226.69,226.78,226.68,226.78,6,148,0
354,1700934240,226.78,226.78,226.68,226.68,2,148,0
355,1700934300,226.68,226.98,226.63,226.78,9,140,0
356,1700934360,226.8,226.88,226.38,226.67,9,151,0
357,1700934420,226.58,226.88,226.58,226.88,4,148,0
358,1700934480,226.84,226.98,226.82,226.88,5,142,0
359,1700934540,226.88,226.93,226.88,226.93,2,154,0
360,1700934600,226.93,227.08,226.78,226.98,6,138,0
361,1700934660,226.98,226.98,226.85,226.98,3,138,0
362,1700934720,226.85,226.98,226.78,226.88,5,142,0
363,1700934780,226.84,226.84,226.78,226.78,4,149,0
364,1700934840,226.78,226.88,226.78,226.88,3,145,0
365,1700934900,226.89,227.08,226.88,226.9,6,132,0
366,1700934960,226.88,226.98,226.88,226.98,2,134,0
367,1700935020,226.79,226.88,226.79,226.88,2,144,0
368,1700935080,226.88,227.08,226.88,226.88,3,137,0
369,1700935140,226.88,226.98,226.88,226.98,2,143,0
370,1700935200,227.08,227.08,226.88,226.98,6,135,0
371,1700935260,226.98,227.08,226.97,227.08,4,134,0
372,1700935320,227.08,227.08,226.9,226.9,2,152,0
373,1700935380,226.9,227.18,226.88,227.18,6,142,0
374,1700935440,226.98,227.28,226.98,227.16,10,137,0
375,1700935500,227.09,227.18,226.97,226.97,6,147,0
376,1700935560,227.02,227.18,226.98,227.18,5,143,0
377,1700935620,227.18,227.28,227.08,227.15,5,137,0
378,1700935680,226.98,227.18,226.98,227.08,4,144,0
379,1700935740,227.18,227.18,227.07,227.08,3,146,0
380,1700935800,227.18,227.28,227.18,227.28,2,130,0
381,1700935860,227.08,227.09,227.08,227.08,3,151,0
382,1700935920,227.08,227.08,227.01,227.08,3,151,0
383,1700935980,227.18,227.28,227.08,227.08,6,139,0
384,1700936040,227.08,227.08,226.98,227.08,3,139,0
385,1700936100,227.08,227.08,227.08,227.08,1,147,0
386,1700936160,227.08,227.18,226.99,226.99,5,144,0
387,1700936220,226.99,227.08,226.99,227.08,4,151,0
388,1700936280,227.08,227.08,226.98,226.98,3,142,0
389,1700936340,226.88,226.98,226.88,226.98,2,142,0
390,1700936400,226.98,226.98,226.88,226.88,2,139,0
391,1700936460,226.88,226.98,226.88,226.88,3,134,0
392,1700936520,226.88,226.88,226.88,226.88,1,135,0
393,1700936580,226.88,226.88,226.83,226.83,2,146,0
394,1700936640,226.83,226.98,226.83,226.98,3,136,0
395,1700936700,227.08,227.08,226.85,226.88,3,134,0
396,1700936760,226.88,226.98,226.83,226.98,3,138,0
397,1700936820,226.98,227.08,226.83,226.83,3,121,0
398,1700936880,226.78,226.98,226.78,226.78,3,125,0
399,1700936940,226.78,226.88,226.78,226.78,3,139,0
400,1700937000,226.71,226.78,226.71,226.78,2,134,0
401,1700937060,226.78,226.78,226.58,226.78,5,141,0
402,1700937120,226.78,226.78,226.68,226.68,4,135,0
403,1700937180,226.68,226.68,226.58,226.58,3,145,0
404,1700937240,226.58,226.68,226.58,226.68,4,136,0
405,1700937300,226.68,226.68,226.58,226.58,4,137,0
406,1700937360,226.58,226.68,226.58,226.68,2,139,0
407,1700937420,226.68,226.78,226.68,226.78,2,140,0
408,1700937480,226.78,226.78,226.68,226.78,3,140,0
409,1700937540,226.78,226.78,226.48,226.48,4,140,0
410,1700937600,226.48,226.68,226.48,226.68,3,139,0
411,1700937660,226.68,226.68,226.37,226.37,4,132,0
412,1700937720,226.39,226.47,226.37,226.38,6,147,0
413,1700937780,226.41,226.48,226.41,226.48,4,146,0
414,1700937840,226.48,226.48,226.48,226.48,1,134,0
415,1700937900,226.34,226.34,226.27,226.27,3,147,0
416,1700937960,226.29,226.47,226.27,226.47,5,144,0
417,1700938020,226.37,226.47,226.37,226.47,8,144,0
418,1700938080,226.47,226.47,226.37,226.37,3,137,0
419,1700938140,226.47,226.47,226.32,226.47,3,139,0
420,1700938200,226.47,226.47,226.28,226.37,3,147,0
421,1700938260,226.37,226.38,226.27,226.38,5,151,0
422,1700938320,226.38,226.47,226.37,226.37,3,145,0
423,1700938380,226.37,226.47,226.37,226.47,5,153,0
424,1700938440,226.48,226.58,226.18,226.35,6,157,0
425,1700938500,226.38,226.48,226.38,226.38,6,148,0
426,1700938560,226.38,226.38,226.38,226.38,1,140,0
427,1700938620,226.38,226.48,226.31,226.41,5,137,0
428,1700938680,226.41,226.48,226.38,226.38,4,139,0
429,1700938740,226.39,226.48,226.28,226.48,4,139,0
430,1700938800,226.48,226.48,226.35,226.48,3,139,0
431,1700938860,226.48,226.58,226.38,226.58,6,136,0
432,1700938920,226.58,226.68,226.51,226.58,6,140,0
433,1700938980,226.58,226.58,226.48,226.58,3,138,0
434,1700939040,226.58,226.58,226.58,226.58,1,138,0
435,1700939100,226.58,226.68,226.48,226.56,6,138,0
436,1700939160,226.58,226.78,226.53,226.59,5,134,0
437,1700939220,226.66,226.73,226.66,226.67,5,147,0
438,1700939280,226.67,226.67,226.61,226.61,2,149,0
439,1700939340,226.61,226.67,226.54,226.54,4,143,0
440,1700939400,226.54,226.77,226.47,226.77,6,136,0
441,1700939460,226.77,226.77,226.57,226.57,7,143,0
442,1700939520,226.58,226.78,226.58,226.78,6,135,0
443,1700939580,226.78,226.78,226.48,226.48,3,135,0
444,1700939640,226.58,226.68,226.58,226.68,2,141,0
445,1700939700,226.6,226.68,226.38,226.68,14,137,0
446,1700939760,226.68,226.78,226.68,226.78,2,127,0
447,1700939820,226.59,226.68,226.38,226.41,7,144,0
448,1700939880,226.41,226.41,226.41,226.41,1,160,0
449,1700939940,226.41,226.58,226.38,226.58,5,147,0
450,1700940000,226.68,226.68,226.38,226.58,5,140,0
451,1700940060,226.58,226.58,226.42,226.58,4,140,0
452,1700940120,226.58,226.58,226.38,226.58,4,137,0
453,1700940180,226.58,226.58,226.46,226.46,2,145,0
454,1700940240,226.58,226.58,226.43,226.43,3,139,0
455,1700940300,226.58,226.58,226.58,226.58,1,139,0
456,1700940360,226.58,226.58,226.42,226.42,2,139,0
457,1700940420,226.38,226.58,226.38,226.58,3,133,0
458,1700940480,226.58,226.58,226.45,226.58,5,136,0
459,1700940540,226.58,226.58,226.45,226.58,3,137,0
460,1700940600,226.58,226.58,226.41,226.41,4,137,0
461,1700940660,226.41,226.48,226.41,226.48,2,148,0
462,1700940720,226.58,226.58,226.32,226.32,4,138,0
463,1700940780,226.32,226.38,226.32,226.38,4,147,0
464,1700940840,226.38,226.48,226.38,226.48,4,137,0
465,1700940900,226.48,226.48,226.38,226.48,3,137,0
466,1700940960,226.48,226.48,226.38,226.48,3,145,0
467,1700941020,226.48,226.48,226.44,226.44,2,148,0
468,1700941080,226.44,226.58,226.44,226.58,2,136,0
469,1700941140,226.58,226.58,226.45,226.45,2,138,0
470,1700941200,226.58,226.58,226.58,226.58,1,145,0
471,1700941260,226.58,226.78,226.57,226.78,4,142,0
472,1700941320,226.78,226.78,226.66,226.66,2,148,0
473,1700941380,226.66,226.68,226.54,226.68,3,136,0
474,1700941440,226.68,226.68,226.58,226.58,2,136,0
475,1700941500,226.68,226.68,226.48,226.48,2,130,0
476,1700941560,226.58,226.58,226.58,226.58,1,148,0
477,1700941620,226.58,226.58,226.58,226.58,1,153,0
478,1700941680,226.58,226.6,226.58,226.58,3,158,0
479,1700941740,226.58,226.78,226.55,226.55,3,133,0
480,1700941800,226.55,226.68,226.55,226.55,3,136,0
